trend_id,house_id,date_recorded,price,trend_description
2901,448,2023-12-26,926243.14,lower than 3 months ago by $45283.79 (4.66%)
2902,762,2023-12-26,297815.57,same than 6 months ago
2903,760,2023-12-26,557596.17,same than 3 months ago
2904,23,2023-12-26,710121.71,higher than last quarter by $38479.41 (5.73%)
2905,913,2023-12-26,142031.31,same than last quarter
2906,85,2023-12-27,831643.71,higher than 6 months ago by $19896.47 (2.45%)
2907,336,2023-12-27,720080.08,lower than last month by $40830.79 (5.37%)
2908,690,2023-12-27,205774.49,lower than a year ago by $15340.92 (6.94%)
2909,497,2023-12-27,239392.1,lower than a year ago by $14402.39 (5.67%)
2910,624,2023-12-27,558985.45,higher than 2 months ago by $27559.93 (5.19%)
2911,669,2023-12-27,379215.69,lower than last year by $12207.72 (3.12%)
2912,123,2023-12-27,351408.95,lower than a year ago by $43851.27 (11.09%)
2913,760,2023-12-27,929964.72,higher than 2 months ago by $31988.66 (3.56%)
2914,366,2023-12-27,202655.26,lower than last quarter by $29387.73 (12.66%)
2915,796,2023-12-27,138849.3,higher than a year ago by $6241.86 (4.71%)
2916,416,2023-12-28,182790.02,lower than last year by $14326.13 (7.27%)
2917,735,2023-12-28,531178.6,same than 6 months ago
2918,856,2023-12-28,806822.55,same than 3 months ago
2919,185,2023-12-28,136108.64,lower than last year by $41611.73 (23.41%)
2920,49,2023-12-28,818560.88,same than last year
2921,996,2023-12-28,721455.66,higher than 3 months ago by $9169.31 (1.29%)
2922,993,2023-12-28,784721.25,higher than 2 months ago by $37319.27 (4.99%)
2923,917,2023-12-28,538454.3,higher than last year by $14794.36 (2.83%)
2924,563,2023-12-28,189827.35,higher than 6 months ago by $17219.83 (9.98%)
2925,973,2023-12-28,699499.49,same than 2 months ago
2926,112,2023-12-29,378388.63,same than last year
2927,554,2023-12-29,249894.1,same than last month
2928,973,2023-12-29,975858.42,higher than 6 months ago by $49258.77 (5.32%)
2929,503,2023-12-29,199412.37,same than 3 months ago
2930,707,2023-12-29,869888.36,lower than last month by $20551.42 (2.31%)
2931,343,2023-12-29,246849.56,higher than a year ago by $18666.22 (8.18%)
2932,487,2023-12-29,298644.92,higher than a year ago by $38893.02 (14.97%)
2933,336,2023-12-29,742839.76,same than last month
2934,891,2023-12-29,462496.09,same than 3 months ago
2935,855,2023-12-30,508090.26,lower than last year by $25900.81 (4.85%)
2936,837,2023-12-30,891073.5,same than 2 months ago
2937,272,2023-12-30,950840.19,same than last year
2938,976,2023-12-30,118542.12,higher than last month by $44591.51 (60.3%)
2939,517,2023-12-30,826406.41,lower than last month by $49286.99 (5.63%)
2940,766,2023-12-30,965783.22,same than last month
2941,948,2023-12-30,217791.25,same than 6 months ago
2942,150,2023-12-30,915232.06,higher than 3 months ago by $23033.67 (2.58%)
2943,619,2023-12-30,395882.91,lower than a year ago by $17821.11 (4.31%)
2944,880,2023-12-30,187979.01,lower than 6 months ago by $9376.23 (4.75%)
2945,78,2023-12-31,417332.24,higher than 6 months ago by $5216.84 (1.27%)
2946,881,2023-12-31,936446.19,lower than 3 months ago by $49651.52 (5.04%)
2947,949,2023-12-31,932680.66,same than a year ago
2948,878,2023-12-31,249523.39,lower than last quarter by $28148.57 (10.14%)
2949,959,2023-12-31,826265.3,same than 2 months ago
2950,740,2023-12-31,547947.79,lower than last year by $25154.97 (4.39%)
2951,408,2023-12-31,231592.76,lower than last month by $25547.05 (9.94%)
2952,148,2023-12-31,965345.81,same than last quarter
2953,367,2023-12-31,108797.32,lower than last month by $17690.39 (13.99%)
2954,341,2023-12-31,553933.19,higher than last month by $7041.22 (1.29%)
2955,541,2024-01-01,584986.92,higher than last year by $10860.44 (1.89%)
2956,514,2024-01-01,465113.81,lower than a year ago by $32075.51 (6.45%)
2957,275,2024-01-01,918038.53,higher than last quarter by $12858.69 (1.42%)
2958,188,2024-01-01,463174.02,higher than a year ago by $46327.92 (11.11%)
2959,397,2024-01-01,222413.84,lower than last year by $29830.35 (11.83%)
2960,566,2024-01-01,541465.94,lower than last month by $20932.24 (3.72%)
2961,851,2024-01-01,963596.21,lower than a year ago by $32762.41 (3.29%)
2962,164,2024-01-01,746287.74,same than 2 months ago
2963,301,2024-01-01,282104.15,lower than last year by $28721.23 (9.24%)
2964,309,2024-01-02,118471.65,lower than 3 months ago by $37310.99 (23.95%)
2965,601,2024-01-02,590952.14,higher than last year by $25401.24 (4.49%)
2966,778,2024-01-02,998723.18,same than 2 months ago
2967,885,2024-01-02,503733.5,higher than last quarter by $13934.7 (2.84%)
2968,908,2024-01-02,597487.99,higher than 3 months ago by $28996.68 (5.1%)
2969,656,2024-01-02,888345.51,higher than last quarter by $47655.63 (5.67%)
2970,567,2024-01-02,839790.78,higher than last year by $22966.7 (2.81%)
2971,605,2024-01-02,996654.94,same than last year
2972,296,2024-01-02,126374.49,higher than 6 months ago by $16587.9 (15.11%)
2973,537,2024-01-02,781375.99,higher than 6 months ago by $16493.27 (2.16%)
2974,356,2024-01-03,115261.67,higher than 3 months ago by $33696.27 (41.31%)
2975,19,2024-01-03,740911.21,lower than last month by $10206.97 (1.36%)
2976,78,2024-01-03,135348.4,higher than last year by $44607.12 (49.16%)
2977,388,2024-01-03,970961.54,same than last quarter
2978,923,2024-01-03,362311.66,higher than a year ago by $5348.26 (1.5%)
2979,253,2024-01-03,917281.32,lower than 3 months ago by $17395.52 (1.86%)
2980,751,2024-01-03,424102.36,higher than 3 months ago by $37077.94 (9.58%)
2981,326,2024-01-03,580463.84,lower than 6 months ago by $19260.14 (3.21%)
2982,867,2024-01-03,563866.03,lower than last year by $45972.67 (7.54%)
2983,461,2024-01-03,534682.12,lower than 3 months ago by $19714.92 (3.56%)
2984,15,2024-01-04,646673.37,lower than 2 months ago by $28398.61 (4.21%)
2985,722,2024-01-04,206442.01,higher than last year by $17485.77 (9.25%)
2986,162,2024-01-04,504887.86,same than a year ago
2987,26,2024-01-04,575990.87,lower than a year ago by $24473.36 (4.08%)
2988,543,2024-01-04,154253.71,same than last year
2989,291,2024-01-04,475699.16,same than a year ago
2990,542,2024-01-04,803870.35,same than last quarter
2991,360,2024-01-04,341663.36,lower than a year ago by $17328.29 (4.83%)
2992,75,2024-01-04,488128.04,higher than 3 months ago by $29750.07 (6.49%)
2993,446,2024-01-05,262351.95,same than 2 months ago
2994,22,2024-01-05,154733.35,lower than 6 months ago by $43552.65 (21.96%)
2995,778,2024-01-05,555984.04,lower than a year ago by $16184.29 (2.83%)
2996,103,2024-01-05,555355.03,higher than last quarter by $45893.82 (9.01%)
2997,431,2024-01-05,110787.26,same than 6 months ago
2998,84,2024-01-05,830422.8,higher than 3 months ago by $39041.11 (4.93%)
2999,312,2024-01-05,433288.04,lower than 2 months ago by $18861.88 (4.17%)
3000,118,2024-01-05,864920.8,same than 2 months ago
3001,982,2024-01-05,791888.33,lower than last month by $21668.07 (2.66%)
3002,540,2024-01-05,378186.38,lower than a year ago by $20316.4 (5.1%)
3003,596,2024-01-06,618580.44,same than a year ago
3004,33,2024-01-06,115430.55,same than last month
3005,18,2024-01-06,964739.39,same than last year
3006,733,2024-01-06,536438.23,lower than last quarter by $26252.33 (4.67%)
3007,650,2024-01-06,325589.08,same than 3 months ago
3008,974,2024-01-06,803190.98,higher than 6 months ago by $14757.54 (1.87%)
3009,363,2024-01-06,937699.85,lower than last month by $47013.33 (4.77%)
3010,472,2024-01-06,541642.27,higher than 2 months ago by $10176.22 (1.91%)
3011,386,2024-01-06,636283.56,same than 6 months ago
3012,389,2024-01-07,349039.03,higher than 3 months ago by $34905.37 (11.11%)
3013,187,2024-01-07,552727.74,same than 6 months ago
3014,862,2024-01-07,760197.97,same than 6 months ago
3015,680,2024-01-07,924510.1,higher than 6 months ago by $45695.59 (5.2%)
3016,754,2024-01-07,441062.98,same than 3 months ago
3017,790,2024-01-07,762018.45,lower than last month by $33074.43 (4.16%)
3018,634,2024-01-07,682908.73,higher than last year by $27323.29 (4.17%)
3019,705,2024-01-07,217833.66,higher than last quarter by $30839.4 (16.49%)
3020,970,2024-01-07,761522.33,same than 2 months ago
3021,46,2024-01-07,983386.79,lower than 3 months ago by $36167.24 (3.55%)
3022,638,2024-01-08,380505.96,higher than 6 months ago by $5933.9 (1.58%)
3023,864,2024-01-08,542596.04,same than last month
3024,334,2024-01-08,565211.96,lower than last year by $9195.98 (1.6%)
3025,73,2024-01-08,409550.88,same than last month
3026,870,2024-01-08,118774.39,lower than 2 months ago by $17391.01 (12.77%)
3027,780,2024-01-08,710328.06,same than 3 months ago
3028,684,2024-01-08,991853.72,higher than 2 months ago by $25638.01 (2.65%)
3029,534,2024-01-08,907107.3,higher than a year ago by $49378.64 (5.76%)
3030,192,2024-01-08,194033.21,higher than last year by $40750.22 (26.58%)
3031,133,2024-01-08,653879.73,same than 3 months ago
3032,406,2024-01-09,539981.95,same than 6 months ago
3033,406,2024-01-09,893659.1,lower than last month by $48366.22 (5.13%)
3034,708,2024-01-09,267034.64,same than last quarter
3035,775,2024-01-09,445961.13,higher than 3 months ago by $25216.54 (5.99%)
3036,623,2024-01-09,581577.81,lower than 2 months ago by $17069.27 (2.85%)
3037,124,2024-01-09,107731.25,higher than 6 months ago by $35380.66 (48.9%)
3038,514,2024-01-09,643838.2,same than 6 months ago
3039,888,2024-01-09,119568.35,same than 2 months ago
3040,248,2024-01-09,916698.08,lower than last year by $48324.02 (5.01%)
3041,708,2024-01-10,825551.35,same than last year
3042,435,2024-01-10,719581.12,same than 6 months ago
3043,479,2024-01-10,483475.05,higher than 6 months ago by $45015.94 (10.27%)
3044,505,2024-01-10,506782.82,same than 3 months ago
3045,234,2024-01-10,318667.27,higher than last month by $25789.91 (8.81%)
3046,321,2024-01-10,103052.25,higher than a year ago by $12230.83 (13.47%)
3047,385,2024-01-10,346860.87,same than a year ago
3048,269,2024-01-10,211242.62,same than last year
3049,559,2024-01-10,460327.22,same than last month
3050,812,2024-01-10,423226.69,same than 6 months ago
3051,523,2024-01-11,258286.01,higher than 2 months ago by $8349.19 (3.34%)
3052,191,2024-01-11,135276.82,lower than last month by $49192.31 (26.67%)
3053,160,2024-01-11,476384.57,higher than last month by $41557.29 (9.56%)
3054,338,2024-01-11,726559.87,higher than a year ago by $35638.09 (5.16%)
3055,133,2024-01-11,230210.75,higher than last month by $10616.51 (4.83%)
3056,742,2024-01-11,343642.79,lower than last quarter by $35207.95 (9.29%)
3057,832,2024-01-11,375739.7,same than last month
3058,183,2024-01-11,761141.84,lower than last quarter by $30704.32 (3.88%)
3059,194,2024-01-11,194271.97,higher than last month by $26913.74 (16.08%)
3060,354,2024-01-11,187486.06,same than last month
3061,569,2024-01-12,811177.32,lower than last month by $7363.29 (0.9%)
3062,943,2024-01-12,808572.05,lower than last year by $42296.35 (4.97%)
3063,144,2024-01-12,201810.5,lower than 2 months ago by $30476.72 (13.12%)
3064,118,2024-01-12,653104.28,higher than 6 months ago by $16507.33 (2.59%)
3065,265,2024-01-12,223294.96,lower than 6 months ago by $18620.42 (7.7%)
3066,296,2024-01-12,878999.31,same than 3 months ago
3067,147,2024-01-12,364895.22,higher than 2 months ago by $43331.02 (13.48%)
3068,88,2024-01-12,855955.15,lower than last quarter by $28676.51 (3.24%)
3069,449,2024-01-12,943742.84,same than 3 months ago
3070,628,2024-01-13,587332.66,lower than 3 months ago by $48652.04 (7.65%)
3071,919,2024-01-13,905280.33,higher than 2 months ago by $7750.84 (0.86%)
3072,991,2024-01-13,999540.31,higher than 3 months ago by $17149.05 (1.75%)
3073,206,2024-01-13,598181.59,higher than last quarter by $24304.62 (4.24%)
3074,906,2024-01-13,828703.57,lower than 3 months ago by $49432.72 (5.63%)
3075,415,2024-01-13,464464.22,lower than last year by $29799.63 (6.03%)
3076,980,2024-01-13,736203.67,higher than 3 months ago by $12653.07 (1.75%)
3077,154,2024-01-13,936485.87,lower than last month by $6547.4 (0.69%)
3078,437,2024-01-13,137114.78,same than last quarter
3079,696,2024-01-13,529049.42,higher than last quarter by $21517.13 (4.24%)
3080,976,2024-01-14,131008.33,higher than last month by $16658.03 (14.57%)
3081,727,2024-01-14,690739.59,same than last year
3082,618,2024-01-14,517388.65,same than 2 months ago
3083,752,2024-01-14,138964.48,same than 3 months ago
3084,120,2024-01-14,992378.85,same than a year ago
3085,412,2024-01-14,329882.01,same than 6 months ago
3086,454,2024-01-14,845738.33,same than 6 months ago
3087,754,2024-01-14,389441.3,higher than last quarter by $19587.69 (5.3%)
3088,622,2024-01-14,855295.4,same than 3 months ago
3089,841,2024-01-14,972975.92,same than 3 months ago
3090,118,2024-01-15,869748.5,same than last month
3091,256,2024-01-15,700675.33,lower than a year ago by $34564.27 (4.7%)
3092,174,2024-01-15,347853.53,lower than last quarter by $36336.58 (9.46%)
3093,216,2024-01-15,533209.52,lower than 3 months ago by $37579.11 (6.58%)
3094,374,2024-01-15,159142.9,same than last quarter
3095,554,2024-01-15,940185.61,same than last month
3096,935,2024-01-15,199729.66,higher than last quarter by $7663.55 (3.99%)
3097,238,2024-01-15,183593.04,same than a year ago
3098,712,2024-01-15,456395.93,lower than 6 months ago by $44430.18 (8.87%)
3099,568,2024-01-16,222785.07,lower than 3 months ago by $21100.94 (8.65%)
3100,336,2024-01-16,247273.01,same than 3 months ago
3101,56,2024-01-16,702077.35,higher than last month by $42207.29 (6.4%)
3102,272,2024-01-16,995601.89,higher than last month by $41371.03 (4.34%)
3103,288,2024-01-16,340813.92,lower than a year ago by $32601.33 (8.73%)
3104,108,2024-01-16,338122.32,higher than last quarter by $15539.28 (4.82%)
3105,306,2024-01-16,804510.17,higher than last month by $20540.75 (2.62%)
3106,749,2024-01-16,274039.49,same than last year
3107,112,2024-01-16,771271.86,higher than 6 months ago by $12025.24 (1.58%)
3108,165,2024-01-16,238539.81,lower than last year by $32773.81 (12.08%)
3109,359,2024-01-17,794678.8,lower than 6 months ago by $9668.69 (1.2%)
3110,770,2024-01-17,220346.16,same than a year ago
3111,116,2024-01-17,907091.6,higher than 2 months ago by $27438.52 (3.12%)
3112,226,2024-01-17,292223.76,same than a year ago
3113,997,2024-01-17,118798.15,same than 3 months ago
3114,447,2024-01-17,883599.99,higher than last month by $10940.08 (1.25%)
3115,768,2024-01-17,722297.45,lower than a year ago by $34604.24 (4.57%)
3116,262,2024-01-17,489898.21,lower than 6 months ago by $9352.04 (1.87%)
3117,280,2024-01-17,986489.02,lower than last year by $18850.17 (1.88%)
3118,69,2024-01-17,762015.21,lower than a year ago by $45798.33 (5.67%)
3119,519,2024-01-18,425819.06,higher than last month by $36768.48 (9.45%)
3120,810,2024-01-18,274045.19,higher than 2 months ago by $42294.56 (18.25%)
3121,296,2024-01-18,967311.76,same than last quarter
3122,621,2024-01-18,850193.36,higher than 2 months ago by $13712.17 (1.64%)
3123,523,2024-01-18,585211.8,lower than 3 months ago by $38815.64 (6.22%)
3124,667,2024-01-18,376381.75,same than a year ago
3125,467,2024-01-18,937305.21,lower than a year ago by $5774.98 (0.61%)
3126,816,2024-01-18,240197.71,higher than 6 months ago by $8099.87 (3.49%)
3127,516,2024-01-18,790783.88,higher than last month by $39784.69 (5.3%)
3128,112,2024-01-19,885415.0,same than a year ago
3129,168,2024-01-19,215221.67,lower than 3 months ago by $33419.62 (13.44%)
3130,271,2024-01-19,442517.99,lower than a year ago by $15844.84 (3.46%)
3131,89,2024-01-19,765280.5,lower than last month by $24297.88 (3.08%)
3132,645,2024-01-19,918978.2,higher than last quarter by $6277.17 (0.69%)
3133,527,2024-01-19,653535.5,same than 6 months ago
3134,742,2024-01-19,294996.9,higher than last quarter by $34490.17 (13.24%)
3135,457,2024-01-19,479755.35,same than last year
3136,83,2024-01-19,616663.62,same than last month
3137,420,2024-01-19,876483.18,same than last quarter
3138,31,2024-01-20,997859.36,lower than 3 months ago by $40844.66 (3.93%)
3139,859,2024-01-20,104317.11,lower than 6 months ago by $27994.18 (21.16%)
3140,515,2024-01-20,708315.51,same than 3 months ago
3141,330,2024-01-20,920836.92,higher than 6 months ago by $39039.13 (4.43%)
3142,483,2024-01-20,983350.81,same than 3 months ago
3143,961,2024-01-20,506804.97,higher than last month by $5687.41 (1.13%)
3144,197,2024-01-20,871100.47,same than 2 months ago
3145,638,2024-01-20,232657.8,lower than last month by $34280.71 (12.84%)
3146,213,2024-01-20,633840.6,higher than 2 months ago by $29590.57 (4.9%)
3147,413,2024-01-20,616833.55,higher than last year by $37388.64 (6.45%)
3148,576,2024-01-21,800559.01,higher than 6 months ago by $18882.32 (2.42%)
3149,647,2024-01-21,376665.68,same than a year ago
3150,587,2024-01-21,200456.4,same than 3 months ago
3151,68,2024-01-21,446646.03,same than last month
3152,646,2024-01-21,580917.23,higher than 6 months ago by $43393.14 (8.07%)
3153,954,2024-01-21,252964.18,higher than 6 months ago by $15509.64 (6.53%)
3154,995,2024-01-21,269003.54,lower than a year ago by $32133.31 (10.67%)
3155,351,2024-01-21,147854.31,higher than 6 months ago by $30169.38 (25.64%)
3156,265,2024-01-21,320090.17,higher than 6 months ago by $13054.85 (4.25%)
3157,612,2024-01-22,906476.47,lower than 6 months ago by $8547.23 (0.93%)
3158,433,2024-01-22,812755.95,lower than last month by $33550.19 (3.96%)
3159,332,2024-01-22,173948.43,higher than 3 months ago by $37060.24 (27.07%)
3160,431,2024-01-22,681357.12,same than 6 months ago
3161,382,2024-01-22,319958.35,same than 2 months ago
3162,885,2024-01-22,488217.57,lower than 3 months ago by $48105.45 (8.97%)
